,id,title,first_artist,all_artists,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,speechiness,duration_ms,time_signature,valence,num_bars,num_sections,num_segments
1203,6pWlVBzYocyX8nJFjq3ASR,Love Letters in the Sand (Commentary),Pat Boone,['Pat Boone'],0.686,0.0802,9,-24.216,0,0.898,0,0.331,0.88,95.844,0.935,57420,4,0.88,21,3,243
1204,55Rm3uhgZsAl9jayNms3Qr,Love Letters in the Sand,Pat Boone,['Pat Boone'],0.493,0.487,1,-9.867,1,0.597,0.00033,0.291,0.558,137.826,0.0321,130507,3,0.558,96,8,398
1205,5WtuwVm0ouVnxkTmzhvJEI,April Love (Commentary),Pat Boone,['Pat Boone'],0.717,0.106,5,-23.842,1,0.862,0,0.136,0.641,84.074,0.942,30856,3,0.641,13,2,124
1206,3Z2581KyHm3aYzSGMIGZLp,April Love,Pat Boone,['Pat Boone'],0.244,0.392,3,-9.733,1,0.713,0.00152,0.11,0.386,102.517,0.0325,148627,4,0.386,60,7,428
1207,5YJr3aNBdBpiyqGDjG46TG,Rip It up (Commentary),Pat Boone,['Pat Boone'],0.69,0.12,9,-23.422,0,0.857,0,0.131,0.724,137.186,0.952,39796,3,0.724,29,3,171
1208,5hU88gRbU8psRmQe0jTEGP,Rip It Up,Pat Boone,['Pat Boone'],0.377,0.889,9,-6.206,1,0.437,0,0.323,0.964,186.875,0.0597,116747,4,0.964,88,7,441
1209,1ol4oNUCg9aZgh6pusqc21,Moody River (Commentary),Pat Boone,['Pat Boone'],0.754,0.0998,0,-23.777,1,0.908,0,0.184,0.796,110.943,0.946,64334,5,0.796,29,2,280
1210,1bwqpiqEwIcvYI7ougat6A,Moody River,Pat Boone,['Pat Boone'],0.587,0.722,5,-7.374,0,0.587,0.0000497,0.095,0.637,139.581,0.0393,153587,4,0.637,88,9,542
1211,1LoKmEVQY1QZNaZljcNOwF,Friendly Persuasion (Commentary),Pat Boone,['Pat Boone'],0.768,0.0971,10,-24.719,1,0.842,0,0.242,0.741,66.754,0.951,46462,5,0.741,12,3,193
1212,49V5OqUoN0tCHNLgrA7atA,Friendly Persuasion,Pat Boone,['Pat Boone'],0.138,0.324,11,-11.392,1,0.462,0.0113,0.331,0.242,74.656,0.0323,186067,3,0.242,75,10,568
1213,0N7SR9bOTxegqGCE5UYzLo,Don't Forbid Me (Commentary),Pat Boone,['Pat Boone'],0.647,0.0699,9,-25.061,0,0.795,0,0.145,0.759,95.638,0.883,55678,3,0.759,28,3,248
1214,3IB7tdxfAVxnTkGiw1xiuf,Don't Forbid Me,Pat Boone,['Pat Boone'],0.688,0.412,0,-9.757,1,0.466,0.0000229,0.168,0.708,112.422,0.0259,137320,4,0.708,61,7,407
1215,1rKAGIkJMcIiJpdUKZDoiC,Mr. Blue (Commentary),Pat Boone,['Pat Boone'],0.797,0.0928,5,-24.878,1,0.74,0,0.146,0.764,61.367,0.911,29414,3,0.764,9,2,118
1216,0ZTfmZb9TKWxcVozcJdv1z,Mr. Blue,Pat Boone,['Pat Boone'],0.313,0.392,4,-9.848,0,0.844,0.00329,0.114,0.65,80.421,0.0269,142320,4,0.65,45,7,415
1217,7vSXEl8PlMqlz5gMeRvFia,Ain't That a Shame (Commentary),Pat Boone,['Pat Boone'],0.71,0.0746,9,-22.974,1,0.754,0,0.17,0.843,114.722,0.903,50313,5,0.843,22,2,205
1218,5eZUTB99E572PFRPApIGiA,Ain't That a Shame,Pat Boone,['Pat Boone'],0.7,0.613,10,-5.241,1,0.377,0.000211,0.122,0.822,116.823,0.0312,143893,4,0.822,68,6,426
1219,6S8W0JXZcQegYgP9IGuiOz,I Almost Lost My Mind (Commentary),Pat Boone,['Pat Boone'],0.708,0.102,9,-23.98,0,0.855,0,0.254,0.718,100.486,0.938,48300,3,0.718,25,2,197
1220,4Fsefvki5Yo4w5eqapNFkr,I Almost Lost My Mind,Pat Boone,['Pat Boone'],0.311,0.383,0,-8.742,1,0.685,0.0000431,0.106,0.302,179.799,0.032,153573,3,0.302,149,10,420
1221,2hclT8U4EYMxaUfOdeXihq,Tutti Frutti (Commentary),Pat Boone,['Pat Boone'],0.671,0.0892,9,-22.021,0,0.885,0,0.275,0.766,78.526,0.952,51775,3,0.766,21,4,212
1222,58NqIVKvHmEXjmzqQM7DyY,Tutti Frutti,Pat Boone,['Pat Boone'],0.311,0.842,10,-4.902,1,0.419,0,0.0804,0.8,187.565,0.146,144827,4,0.8,109,6,558
1223,51vAXLeKrN6qMqx75yvxyX,A Wonderful Time up There (Commentary),Pat Boone,['Pat Boone'],0.672,0.105,1,-23.882,1,0.892,0,0.132,0.833,79.259,0.904,43218,1,0.833,13,3,187
1224,0wLMoifxW4BaHGr3Sa6ON0,A Wonderful Time up There,Pat Boone,['Pat Boone'],0.569,0.784,10,-6.167,0,0.772,0.00003,0.0787,0.88,147.07,0.0471,164773,4,0.88,98,9,640
1225,5IRrVboXB149TQes3aqaIE,Speedy Gonzales (Commentary),Pat Boone,['Pat Boone'],0.648,0.0818,9,-27.199,0,0.837,0,0.127,0.714,76.521,0.959,90497,4,0.714,28,3,372
1226,0mz6tfCenJbS94zd7LS5wg,Speedy Gonzales,Pat Boone,['Pat Boone'],0.603,0.739,9,-8.572,1,0.101,0.0000265,0.17,0.883,146.919,0.0461,154333,4,0.883,93,8,649
1227,2xtBb1wROnSWYWrsT8Y3Ze,Bernardine (Commentary),Pat Boone,['Pat Boone'],0.702,0.0636,9,-23.828,0,0.866,0,0.144,0.657,64.133,0.892,40103,3,0.657,12,2,155
1228,2qMOZuFaV6utxHSrQT9PW8,Bernardine,Pat Boone,['Pat Boone'],0.493,0.709,0,-7.497,1,0.772,0,0.137,0.64,173.644,0.093,130533,4,0.64,90,8,468
1229,6kvA7fvR7tmz4RjCe1H4MB,The Exodus Song (Commentary),Pat Boone,['Pat Boone'],0.694,0.0768,9,-24.12,0,0.806,0,0.164,0.742,137.356,0.942,81640,3,0.742,49,4,338
1230,0NiojOo7v1a5BZhPZVqdmg,The Exodus Song,Pat Boone,['Pat Boone'],0.311,0.395,5,-8.437,0,0.826,0.000245,0.614,0.296,85.431,0.0313,198947,4,0.296,70,9,617
1231,3pUns39b7GseWiMlWDWtd1,Papa's Got a Brand New Bag,Pat Boone,"['Pat Boone', 'James Brown']",0.895,0.662,8,-7.689,1,0.0018,0.000804,0.16,0.828,125.088,0.0558,222360,4,0.828,113,9,836
1232,3uMHNjQDEFvVN97eYvsZoI,Soul Man,Pat Boone,"['Pat Boone', 'Sam Moore']",0.814,0.818,0,-5.009,1,0.00167,0.0315,0.322,0.629,112.005,0.0363,186400,4,0.629,85,11,725
1233,3mRTKHqeROkZeVW2bnjJ9W,Get Down Tonight,Pat Boone,"['Pat Boone', 'KC & The Sunshine Band']",0.758,0.768,5,-7.145,0,0.0434,0.000022,0.327,0.829,110.068,0.0379,214067,4,0.829,96,8,957
1234,6DHMuDBJbATKsSJcEohLuA,Tears of a Clown,Pat Boone,"['Pat Boone', 'Smokey Robinson']",0.819,0.779,8,-6.268,1,0.00118,0.00393,0.0235,0.951,122.988,0.032,216347,4,0.951,109,9,919
1235,39B6kDqEcBowIIMy6a9hvY,Celebration,Pat Boone,"['Pat Boone', 'Kool & The Gang']",0.74,0.754,11,-4.422,0,0.000892,0.000683,0.29,0.455,113.902,0.0303,302413,4,0.455,141,10,1152
1236,4onixo2oeDUiAV0zAVwLl9,I Can't Help Myself,Pat Boone,"['Pat Boone', 'Four Tops']",0.849,0.886,7,-4.535,0,0.0516,0.00000135,0.0464,0.96,123.957,0.0377,196587,4,0.96,99,7,698
1237,0IlEjQ3U0XvTrVTtB1UjFn,A Woman Needs Love,Pat Boone,"['Pat Boone', 'Ray Parker Jr.']",0.602,0.752,1,-8.571,0,0.216,0,0.116,0.749,185.908,0.112,228320,4,0.749,174,11,836
1238,2yJH4VAICFOuD8NCAXQ4HJ,We Are Family,Pat Boone,"['Pat Boone', 'Sister Sledge']",0.886,0.897,2,-3.919,1,0.166,0,0.13,0.943,117.996,0.0642,315053,4,0.943,156,13,1219
1239,7ozicZX5SC3yZvsyvjZ9l1,Shotgun,Pat Boone,"['Pat Boone', 'Gerald Albright']",0.87,0.92,1,-6.136,1,0.00807,0.0515,0.2,0.942,110.017,0.0499,225240,4,0.942,101,10,887
1240,7r7cJNT2365OxHQfBaDErk,That's the Way of the World,Pat Boone,"['Pat Boone', 'Earth, Wind & Fire']",0.453,0.836,0,-4.682,1,0.0543,0.00000312,0.23,0.621,79.833,0.121,346640,4,0.621,113,14,1369
1241,2luDDd4lLqDpmv3tpPIjn6,Backbone,Pat Boone,"['Pat Boone', 'Kool Moe Dee']",0.796,0.796,11,-7.8,0,0.0222,0,0.309,0.588,94.933,0.162,423840,4,0.588,166,20,1682
1242,1eqGYJJr2z2GXK1i0hD3BC,Love Letters In The Sand - Single Version,Pat Boone,['Pat Boone'],0.571,0.196,3,-13.216,1,0.811,0,0.142,0.555,88.728,0.0278,134560,4,0.555,48,8,398
1243,0svBnDlyVeDLxLpIPDUwOp,Speedy Gonzales - Re-Recorded In Stereo,Pat Boone,['Pat Boone'],0.616,0.617,9,-11.479,1,0.117,0.000128,0.15,0.907,146.902,0.0405,156773,4,0.907,93,8,651
1244,5zup0kgy296JiXEWdhf36S,Bernadine,Pat Boone,['Pat Boone'],0.516,0.374,0,-17.054,1,0.848,0.0000389,0.086,0.726,174.185,0.0598,130133,4,0.726,90,5,464
1245,5ax1MN2MGW0ZJXquCkpuLM,April Love,Pat Boone,['Pat Boone'],0.388,0.169,8,-14.834,1,0.828,0.0135,0.0812,0.498,91.323,0.032,161200,1,0.498,60,9,516
1246,3T1oz5Duxi2pKCWu2rRFjt,I'm Proud To Be An American,Pat Boone,['Pat Boone'],0.417,0.464,5,-11.73,0,0.877,0,0.38,0.667,114.549,0.0668,136867,4,0.667,60,6,407
1247,0yKH6Ct5jd0OVTzwdO4UrU,April Love - Re-Recorded In Stereo,Pat Boone,['Pat Boone'],0.274,0.305,8,-13.556,1,0.78,0.00125,0.223,0.46,112.82,0.0363,151040,5,0.46,64,8,429
1248,7bJpjO7r5gMsHx1oepanuS,I Almost Lost My Mind,Pat Boone,['Pat Boone'],0.367,0.0845,0,-17.017,1,0.856,0.0000886,0.103,0.172,179.044,0.0384,158507,3,0.172,153,10,438
1249,6pi7OwWvCYaOvEqAfBYiM4,Battle Hymn Of The Republic,Pat Boone,['Pat Boone'],0.374,0.248,2,-12.735,1,0.936,0,0.102,0.293,134.991,0.0391,168093,4,0.293,71,8,483
1250,3XNs2BYh60C5awxrmQVU7R,Tying The Pieces Together,Pat Boone,['Pat Boone'],0.44,0.227,0,-17.521,1,0.888,0.0235,0.392,0.469,90.019,0.028,169907,3,0.469,82,9,481
1251,7haSrFfTd9mpMdaAJU08Nv,I'll Be Home - Single Version,Pat Boone,['Pat Boone'],0.383,0.158,8,-15.102,1,0.873,0,0.181,0.296,69.003,0.0347,180400,4,0.296,50,7,535
1252,4qWPBvuaDTO3EruYI0SqLH,The Old Rugged Cross,Pat Boone,['Pat Boone'],0.386,0.114,6,-18.074,1,0.883,0,0.246,0.157,80.295,0.0343,165267,3,0.157,69,8,455
1253,5bhhuRqpm7IS1baiLEJ4jl,I Love You More And More Everyday,Pat Boone,['Pat Boone'],0.469,0.252,0,-15.773,1,0.647,0.00776,0.583,0.537,111.393,0.0316,142627,4,0.537,65,8,438
1254,2TEdI0KNrYHo4UPhrt0ais,Moody River - Single Version,Pat Boone,['Pat Boone'],0.767,0.269,3,-14.983,1,0.774,0,0.0875,0.534,129.921,0.0333,157267,4,0.534,84,10,532
1255,1N3kHjnqGrc7FbsyNfDxen,Everything Begins And Ends With You - Re-Recorded In Stereo,Pat Boone,['Pat Boone'],0.458,0.167,5,-17.098,1,0.917,0.00169,0.123,0.405,106.351,0.0306,144707,4,0.405,61,6,404
1256,4GmRoRNkuUCpOfqA9XvB8N,Remember You're Mine - Single Version,Pat Boone,['Pat Boone'],0.385,0.159,4,-14.188,1,0.843,0.000116,0.159,0.468,97.159,0.0289,135800,4,0.468,53,7,408
1257,6LAfZnP0NfVI9YtAUyhH4C,I Believe,Pat Boone,['Pat Boone'],0.283,0.129,0,-13.82,1,0.959,0.0000474,0.109,0.186,80.191,0.0352,175867,3,0.186,75,9,493
1258,28XzJ8OXPfi6WIEKKANUWk,Komm zu mir wenn du einsam bist,Pat Boone,['Pat Boone'],0.556,0.385,3,-9.051,1,0.739,0,0.166,0.512,133.525,0.0308,134120,3,0.512,95,6,422
1259,3EhcF25QAFvhYnTyHiEe22,I Walked Today Where Jesus Walked,Pat Boone,['Pat Boone'],0.3,0.18,7,-13.081,1,0.958,0.00000313,0.121,0.181,81.921,0.0395,215507,4,0.181,71,8,677
1260,20bYl4p30cmwrCXvSX0lbS,Wanted - Re-Recorded In Stereo,Pat Boone,['Pat Boone'],0.313,0.223,1,-16.57,1,0.812,0.105,0.15,0.286,103.359,0.0305,184400,3,0.286,101,9,562
1261,6bPQckX9WVdPbcNZOhFgKX,Crazy Train,Pat Boone,['Pat Boone'],0.448,0.58,7,-8.805,0,0.416,0,0.342,0.687,135.106,0.0523,272840,4,0.687,149,14,950
1262,3xUPgFsf8TPbo6vA4khErr,America The Beautiful,Pat Boone,['Pat Boone'],0.181,0.221,10,-14.398,1,0.954,0.00000298,0.284,0.182,167.545,0.0338,151760,3,0.182,133,8,417
1263,3y9iDfnUP6dm44qoVf2Fd2,Oh Boy!,Pat Boone,['Pat Boone'],0.396,0.606,5,-12.043,1,0.655,0,0.304,0.962,192.725,0.0342,119373,4,0.962,92,6,428
1264,6JMTsn6EixNWDaNjkyatMe,Nearer My God To Thee,Pat Boone,['Pat Boone'],0.127,0.238,5,-13.769,1,0.93,0.00207,0.195,0.144,167.172,0.0345,130133,5,0.144,81,7,373
1265,6JkyXZiA9J1WMExY9DnrRT,Johnny Will,Pat Boone,['Pat Boone'],0.785,0.485,2,-15.766,1,0.364,0,0.0811,0.879,94.948,0.0692,144573,4,0.879,56,8,574
1266,0cMeZKRVHUNTwQwHuG9Ub1,Let The Lower Lights Be Burning,Pat Boone,['Pat Boone'],0.202,0.129,7,-13.954,1,0.947,0.00000185,0.104,0.196,79.91,0.0312,144133,4,0.196,47,8,384
1267,6gCrI4WxFniCucmdOHNXs6,Rip It Up,Pat Boone,['Pat Boone'],0.375,0.768,9,-10.964,1,0.501,0,0.35,0.964,186.398,0.0496,118907,4,0.964,87,7,444
1268,6ip4qoRMjlg4aAQFtSEkRp,Precious Lord Take My Hand,Pat Boone,['Pat Boone'],0.46,0.283,3,-14.336,1,0.83,0,0.183,0.268,102.896,0.027,155467,3,0.268,84,9,416
1269,1yQJDrmrrzqRR9AXOzqBn3,The Cassions Go Rolling Along,Pat Boone,['Pat Boone'],0.592,0.561,5,-11.439,1,0.861,0,0.0396,0.729,132.518,0.111,117120,4,0.729,61,6,385
1270,1E1vMZnUl1iheEAlVhkkxD,Crazy Thing,Pat Boone,['Pat Boone'],0.778,0.681,0,-7.371,1,0.0455,0,0.31,0.817,82.159,0.4,136040,4,0.817,44,8,581
1271,3O2vxtmgOXvetZeSvvn1Je,With the Wind and the Rain in Your Hair - Live,Pat Boone,['Pat Boone'],0.433,0.302,0,-17.59,1,0.973,0.904,0.813,0.551,88.358,0.0395,144277,4,0.551,52,7,455
1272,2jgfOJqHzeckAM8Y1GUsib,He,Pat Boone,['Pat Boone'],0.277,0.143,8,-13.906,1,0.949,0.0000849,0.225,0.222,65.345,0.033,151800,3,0.222,52,8,423
1273,1m1Bk2QlspxPgH7O0GyoyW,Go Tell It On The Mountain,Pat Boone,['Pat Boone'],0.7,0.56,7,-9.695,1,0.237,0.0000792,0.125,0.707,116.054,0.0279,165080,4,0.707,76,8,468
1274,6FKKTuCncZ57NZFGjqJfTo,Smoke On The Water,Pat Boone,['Pat Boone'],0.71,0.761,8,-8.51,1,0.192,0.0000652,0.152,0.822,125.174,0.0521,233840,4,0.822,118,10,810
1275,5JpabJRfLP12EkIG6jFkO9,"Sugar Moon, If Dreams Came True - Live",Pat Boone,['Pat Boone'],0.345,0.207,10,-19.23,1,0.988,0.885,0.639,0.473,130.224,0.0414,265232,3,0.473,178,13,951
1276,5845KTm2zrBSZg3kFLqeiP,Too Late To Turn Back Now,Pat Boone,['Pat Boone'],0.769,0.711,7,-7.318,1,0.0994,0.00292,0.0984,0.962,105.008,0.0234,266707,4,0.962,116,12,982
1277,1U8HZ1n94PtmFIdOJyVNZY,If You Heart,Pat Boone,"['Pat Boone', 'Timothy B. Schmit', 'James Burton']",0.634,0.442,7,-8.898,1,0.113,0.00226,0.154,0.294,92.954,0.0255,185573,3,0.294,93,8,526
1278,08Gne9BRdrhN1Q6WRWlY72,You've Got Another Thing Coming,Pat Boone,['Pat Boone'],0.582,0.862,7,-8.374,0,0.0557,0.00000549,0.271,0.633,141.208,0.0546,259493,4,0.633,151,13,939
1279,4EWDa9vC3egKF7pYhPMkJq,"Tenderly, Remember You're Mine - Live",Pat Boone,['Pat Boone'],0.308,0.169,4,-19.45,1,0.988,0.815,0.49,0.379,140.419,0.0368,232569,4,0.379,136,9,722
1280,7I1lQemFHCzurJJjrirTGY,Still Waters Run Deep,Pat Boone,['Pat Boone'],0.702,0.711,10,-7.07,1,0.526,0.0116,0.198,0.921,93.022,0.0294,250280,4,0.921,99,11,1029
1281,0wqTk2KjmduxFLppkQGDLv,The Marine's Hymn,Pat Boone,['Pat Boone'],0.445,0.454,1,-11.933,1,0.856,0,0.0803,0.613,132.623,0.0425,146333,4,0.613,74,6,430
1282,2WPE0Z7u5PafvN2aWk5pFl,Got My Name Changed Back,Pistol Annies,['Pistol Annies'],0.639,0.871,9,-5.774,1,0.0189,0.00463,0.0439,0.812,99.075,0.044,174253,4,0.812,69,8,725
1283,3z1PqYwMtct2Dm4R9lhWnT,Gunpowder & Lead,Miranda Lambert,['Miranda Lambert'],0.333,0.907,0,-3.191,1,0.153,0,0.395,0.353,187.826,0.0959,191693,4,0.353,147,7,621
1284,02eD9ymfJOJOhM97HYp5R9,The House That Built Me,Miranda Lambert,['Miranda Lambert'],0.515,0.3,5,-8.005,1,0.575,0.00000846,0.115,0.206,81.12,0.0289,236627,4,0.206,77,13,763
1285,0kPeZAyIhIfeZNrtfjJGDB,Bluebird,Miranda Lambert,['Miranda Lambert'],0.661,0.633,7,-5.986,1,0.038,0.00000275,0.124,0.613,81.984,0.0348,209760,4,0.613,71,10,773
1286,2mXsZsJBThTaJXbNcg5QD4,Mama's Broken Heart,Miranda Lambert,['Miranda Lambert'],0.768,0.809,4,-4.204,0,0.278,0,0.139,0.748,111.989,0.0616,177773,4,0.748,81,6,656
1287,4ckQIgBy1gVeevf7UAereE,Tin Man,Miranda Lambert,['Miranda Lambert'],0.425,0.372,0,-10.92,1,0.861,0.0148,0.0733,0.292,79.456,0.03,259280,4,0.292,83,9,849
1288,53bZYxVbCYm6w1Gx8U64bz,Settling Down,Miranda Lambert,['Miranda Lambert'],0.643,0.756,6,-5.8,0,0.0215,0.000268,0.101,0.934,90.001,0.0305,197453,4,0.934,73,6,883
1289,41FLEFSeRCv19OBn0vLiaH,It All Comes Out in the Wash,Miranda Lambert,['Miranda Lambert'],0.602,0.73,0,-4.925,1,0.00106,0.000116,0.095,0.923,164.029,0.0313,214787,4,0.923,144,12,801
1290,4Gyhy413uPALzaVg4S1DpX,Keeper of the Flame,Miranda Lambert,['Miranda Lambert'],0.622,0.673,6,-6.372,1,0.45,0.0000235,0.13,0.337,116.567,0.0361,239733,4,0.337,113,11,673
1291,6ZShReTf4SiT7LYXnRCks0,Way Too Pretty for Prison (with Maren Morris),Miranda Lambert,"['Miranda Lambert', 'Maren Morris']",0.51,0.903,0,-3.898,1,0.0335,0,0.119,0.709,165.74,0.0618,194080,4,0.709,134,10,654
1292,6s9m5J92By7jii22Q2XtY2,Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),Miranda Lambert,"['Miranda Lambert', 'Carrie Underwood']",0.68,0.888,9,-5.308,1,0.0527,0.00000282,0.0575,0.484,90.076,0.055,169587,4,0.484,62,6,609
1293,4Qtw0HNKSbIRT5sWUnbRXc,Vice,Miranda Lambert,['Miranda Lambert'],0.568,0.562,9,-7.775,1,0.101,0.0000616,0.363,0.247,133.647,0.0418,240280,4,0.247,130,10,743
1294,3fDsErbmOD3TuaSDuxSXav,Over You,Miranda Lambert,['Miranda Lambert'],0.566,0.507,6,-6.973,1,0.535,0.00619,0.107,0.141,158.119,0.0279,253373,4,0.141,167,10,776
1295,5Net7uzpcqkJtOwR22onye,We Were Us,Keith Urban,"['Keith Urban', 'Miranda Lambert']",0.578,0.937,2,-5.685,1,0.0294,0,0.122,0.479,102.983,0.0481,191747,4,0.479,83,5,716
1296,0B0y2FImat9j9MJTNRZWfW,Automatic,Miranda Lambert,['Miranda Lambert'],0.591,0.703,10,-6.211,1,0.0435,0.00000234,0.145,0.402,95.993,0.0256,247827,4,0.402,96,6,743
1297,4sl4UWqzHSG7riBKdralwy,Little Red Wagon,Miranda Lambert,['Miranda Lambert'],0.584,0.813,6,-7.221,1,0.0297,0.000197,0.272,0.774,95.081,0.0582,204387,4,0.774,80,11,902
1298,3UiTRnMtgKxuL9uZJWj0IO,Pushin' Time,Miranda Lambert,['Miranda Lambert'],0.503,0.179,10,-13.064,1,0.869,0.0000221,0.11,0.321,77.756,0.0323,213587,1,0.321,68,10,633
1299,2yhhcHTfvLC0HzSajGYL0h,Kerosene,Miranda Lambert,['Miranda Lambert'],0.628,0.92,7,-3.252,1,0.00687,0.0000534,0.337,0.808,126.998,0.0287,185800,4,0.808,96,6,562
1300,66hAuG73iyknIMW4icfEGg,We Should Be Friends,Miranda Lambert,['Miranda Lambert'],0.622,0.701,0,-6.212,1,0.325,0,0.123,0.777,161.094,0.118,170747,4,0.777,111,9,599
1301,6vMiU1tMnWXkWlmMWjX6ZN,More Like Her,Miranda Lambert,['Miranda Lambert'],0.556,0.393,11,-6.589,1,0.238,0,0.0979,0.213,132.746,0.025,208867,4,0.213,113,10,612
1302,2ImWMn8Pqxa8gHfk1ZJvAh,Use My Heart,Miranda Lambert,['Miranda Lambert'],0.361,0.658,9,-9.365,1,0.209,0.00456,0.0887,0.169,82.979,0.04,230253,4,0.169,78,7,799
1303,13keyz9ikBe6ZpRasw7l4X,Smokin' and Drinkin' (feat. Little Big Town),Miranda Lambert,"['Miranda Lambert', 'Little Big Town']",0.46,0.788,8,-8.49,1,0.151,0.000425,0.339,0.495,157.887,0.0403,330693,4,0.495,213,18,1147
1304,6sXK2Fq7Ibi3SN6qYyQgIG,Fastest Girl in Town,Miranda Lambert,['Miranda Lambert'],0.541,0.911,1,-3.6,0,0.0205,0.00155,0.275,0.563,145.057,0.0631,197600,4,0.563,118,12,647
1305,1m6un0uWcRlNcJHBQ1lKAo,Highway Vagabond,Miranda Lambert,['Miranda Lambert'],0.447,0.823,11,-7.174,0,0.00208,0.0272,0.0627,0.909,173,0.0349,233267,4,0.909,166,12,835
1306,4EDeBzhZMcHEx7A8IcDiaL,Heart Like Mine,Miranda Lambert,['Miranda Lambert'],0.437,0.844,8,-3.394,1,0.0642,0.00000142,0.124,0.493,155.066,0.0381,177867,4,0.493,112,10,547
1307,4oXOOBwZsHFnRRNBNXrr9X,Famous In a Small Town,Miranda Lambert,['Miranda Lambert'],0.509,0.932,11,-3.948,1,0.268,0,0.0615,0.675,138.722,0.0667,245333,4,0.675,137,12,769
1308,5esKU7uK87lOKUJRd6Pzzf,Pink Sunglasses,Miranda Lambert,['Miranda Lambert'],0.595,0.695,5,-6.056,0,0.541,0.00000205,0.199,0.354,122.862,0.0477,246360,4,0.354,122,7,722
1309,1LALxzPW1T9bbIckvYXvpv,Nobody's Fool,Miranda Lambert,['Miranda Lambert'],0.412,0.76,9,-3.765,1,0.0253,0,0.159,0.536,160.004,0.0323,223667,3,0.536,188,9,637
1310,3l78vP424XB904B5MMmEdN,To Learn Her,Miranda Lambert,['Miranda Lambert'],0.442,0.406,4,-8.14,1,0.189,0.0000187,0.28,0.308,81.488,0.0251,227893,4,0.308,70,11,647
1311,2E9n1Zpby16xLUPoujMUSd,Crazy Ex-Girlfriend,Miranda Lambert,['Miranda Lambert'],0.684,0.979,0,-3.441,1,0.0087,0.0000726,0.146,0.69,117.066,0.0461,187573,4,0.69,89,9,794
1312,2VcOFBxrP18VnGgNNr6CTx,Runnin' Just in Case,Miranda Lambert,['Miranda Lambert'],0.42,0.498,7,-9.091,1,0.346,0.0647,0.112,0.107,92.97,0.0298,273480,4,0.107,102,12,948
1313,3cASDwoemZJdsqLq11eD1n,Ordinary World (feat. Miranda Lambert),Green Day,"['Green Day', 'Miranda Lambert']",0.618,0.257,7,-9.545,1,0.751,0,0.118,0.296,79.416,0.0255,181427,4,0.296,57,9,506
1314,53ZPOzYd1gL4rX7Vl0eKlY,Ugly Lights,Miranda Lambert,['Miranda Lambert'],0.444,0.825,6,-4.605,1,0.297,0.00000314,0.112,0.439,98.52,0.0405,181480,4,0.439,70,9,614
1315,4r7AGbkZDeYII8J93kRcrY,Platinum,Miranda Lambert,['Miranda Lambert'],0.665,0.621,0,-6.282,1,0.0314,0.000026,0.12,0.408,100.038,0.0253,191013,4,0.408,78,10,626
1316,7A35lRz4cm0QkbnlNAJPtm,Holding On to You,Miranda Lambert,['Miranda Lambert'],0.491,0.352,0,-9.856,1,0.388,0.00000587,0.103,0.325,188.861,0.0426,272640,3,0.325,281,12,871
1317,4SgbELGcdmMdVtSbpkSG6x,Makin' Plans,Miranda Lambert,['Miranda Lambert'],0.441,0.463,10,-8.041,1,0.0697,0.00264,0.107,0.343,79.608,0.0283,230000,3,0.343,99,11,742
1318,7aqLcSYNyo7zHNCdL4X1y6,Smoking Jacket,Miranda Lambert,['Miranda Lambert'],0.539,0.56,0,-10.253,1,0.471,0.0309,0.111,0.153,101.904,0.0312,294573,4,0.153,122,13,890
1319,4KjtS8Uru8s22V1U8N1cJW,Things That Break,Miranda Lambert,['Miranda Lambert'],0.511,0.563,8,-8.881,0,0.241,0.0000971,0.188,0.459,135.336,0.0267,227667,4,0.459,125,13,726
1320,0pKsJbEToQZDPgsQrjbi3v,You Wouldn't Know Me,Miranda Lambert,['Miranda Lambert'],0.524,0.82,0,-6.712,1,0.0653,0.00000728,0.118,0.708,105.821,0.0338,199813,4,0.708,84,11,712
1321,3aLD4sG82hq2c1xVpiIkK5,New Strings,Miranda Lambert,['Miranda Lambert'],0.539,0.82,9,-3.913,1,0.223,0.00000105,0.154,0.56,104.033,0.0363,230107,4,0.56,97,9,777
1322,5GvHMRt5xA9qaJMnWO2R6u,Dead Flowers,Miranda Lambert,['Miranda Lambert'],0.514,0.66,4,-4.579,1,0.234,0.0000248,0.0979,0.485,171.895,0.0312,239760,4,0.485,168,11,706
1323,2yaeeWTa5hhXZbijjt3EDo,Love Your Memory,Miranda Lambert,['Miranda Lambert'],0.507,0.437,10,-8.802,1,0.429,0.0000518,0.195,0.26,133.315,0.0259,227600,4,0.26,125,11,798
1324,0YV73fsl9Wzlj61EPspjJ3,Bathroom Sink,Miranda Lambert,['Miranda Lambert'],0.454,0.827,7,-6.318,1,0.0181,0.00000391,0.114,0.355,132.687,0.0485,245907,4,0.355,132,11,793
1325,5FXLX6lLO3SWATDIqfTCzz,Airstream Song,Miranda Lambert,['Miranda Lambert'],0.537,0.631,11,-5.405,1,0.0581,0,0.269,0.511,134.111,0.0306,168293,4,0.511,90,7,471
1326,3IUEC3NlqGKlnupOQLkcHG,I've Got Wheels,Miranda Lambert,['Miranda Lambert'],0.408,0.731,0,-7.171,1,0.113,0.0034,0.138,0.326,153.813,0.0359,220560,4,0.326,139,9,664
